epoch,loss,val_loss
0,0.13476242125034332,0.047817058861255646
1,0.14800550043582916,0.05958995968103409
2,0.09847092628479004,0.06833534687757492
3,0.13257083296775818,0.07317593693733215
4,0.11794067919254303,0.07819393277168274
5,0.12286578863859177,0.08791926503181458
6,0.15538224577903748,0.0998823419213295
7,0.12126704305410385,0.10733454674482346
8,0.11050821840763092,0.11485328525304794
9,0.09104862809181213,0.11785069108009338
10,0.09359961003065109,0.12043887376785278
11,0.08128403127193451,0.12093617022037506
12,0.08913414180278778,0.11952751874923706
13,0.07252948731184006,0.1171431913971901
14,0.056188441812992096,0.11319752782583237
15,0.09599433839321136,0.1085159033536911
16,0.08251433074474335,0.10439591854810715
17,0.0631246343255043,0.10072645545005798
18,0.07027029991149902,0.09823016822338104
19,0.07674393802881241,0.09537587314844131
20,0.06957204639911652,0.09266729652881622
21,0.061068177223205566,0.08984914422035217
22,0.07805156707763672,0.08821570128202438
23,0.08206985890865326,0.08937080204486847
24,0.06018488481640816,0.0911877453327179
25,0.05452345311641693,0.09186474233865738
26,0.05859076604247093,0.09405173361301422
27,0.050094861537218094,0.09479102492332458
28,0.04450124129652977,0.09594700485467911
29,0.052722226828336716,0.09728144109249115
30,0.04400625824928284,0.09845446050167084
31,0.03770214319229126,0.09970918297767639
32,0.04739782214164734,0.10124292969703674
33,0.04281923919916153,0.1018374115228653
34,0.04842445254325867,0.10337843000888824
35,0.049804188311100006,0.10486157238483429
36,0.04473378509283066,0.10758127272129059
37,0.06338293850421906,0.1123790293931961
38,0.05161496624350548,0.11699740588665009
39,0.037785328924655914,0.12170382589101791
40,0.03996284306049347,0.126896932721138
41,0.04261273145675659,0.13335588574409485
42,0.03444730490446091,0.1395760476589203
43,0.04001374915242195,0.1438915729522705
44,0.04094643145799637,0.14749300479888916
45,0.027579890564084053,0.1518370360136032
46,0.02888219989836216,0.15350231528282166
47,0.03787149488925934,0.15243586897850037
48,0.031146295368671417,0.14930331707000732
49,0.029821906238794327,0.1448853760957718
50,0.03748767077922821,0.1397155374288559
51,0.028786711394786835,0.13443727791309357
52,0.03220060095191002,0.13110779225826263
53,0.029869334772229195,0.12902286648750305
54,0.02420021966099739,0.12701398134231567
55,0.03576121851801872,0.12773562967777252
56,0.024370141327381134,0.12892630696296692
57,0.032669562846422195,0.13280141353607178
58,0.031630851328372955,0.1369876265525818
59,0.027218399569392204,0.13995206356048584
60,0.02319445088505745,0.14292727410793304
61,0.027026701718568802,0.14503639936447144
62,0.02121560648083687,0.14695030450820923
63,0.021747872233390808,0.15064667165279388
64,0.027792081236839294,0.1525728404521942
65,0.027126243337988853,0.15614356100559235
66,0.01612362079322338,0.1570993959903717
67,0.025125304237008095,0.15616366267204285
68,0.024405943229794502,0.1531059443950653
69,0.023170514032244682,0.14969201385974884
70,0.02090872824192047,0.14509549736976624
71,0.019648829475045204,0.14387431740760803
72,0.01957935467362404,0.14090290665626526
73,0.015554696321487427,0.13828450441360474
74,0.018177691847085953,0.1385609358549118
75,0.013727066107094288,0.13906033337116241
76,0.015918998047709465,0.14033913612365723
77,0.016144875437021255,0.14167055487632751
78,0.01850600354373455,0.14370287954807281
79,0.02108502946794033,0.14599084854125977
80,0.01461242139339447,0.1475677341222763
81,0.01995295286178589,0.14890754222869873
82,0.012601029127836227,0.14692194759845734
83,0.016691312193870544,0.146118625998497
84,0.0164769496768713,0.1446964144706726
85,0.016122527420520782,0.14452776312828064
86,0.015208093449473381,0.14494547247886658
87,0.014076827093958855,0.14642030000686646
88,0.012002257630228996,0.1473122090101242
89,0.010396845638751984,0.1470538228750229
90,0.014685851521790028,0.1511048674583435
91,0.007056111469864845,0.15678058564662933
92,0.011711734347045422,0.16159093379974365
93,0.010164739564061165,0.161268413066864
94,0.012021178379654884,0.15527752041816711
95,0.01299126073718071,0.15192528069019318
96,0.012021837756037712,0.14776289463043213
97,0.010791352018713951,0.1485919952392578
98,0.006766489706933498,0.15267698466777802
99,0.015803027898073196,0.159775048494339
0,0.121229387819767,0.28919994831085205
1,0.11677443981170654,0.283526748418808
2,0.11475116014480591,0.2781185209751129
3,0.11160393804311752,0.2733943462371826
4,0.108857661485672,0.26941579580307007
5,0.11850642412900925,0.26628589630126953
6,0.0908239409327507,0.2634948492050171
7,0.1001916229724884,0.2608681917190552
8,0.09227737784385681,0.25787153840065
9,0.09653618186712265,0.25481417775154114
10,0.11878040432929993,0.25213542580604553
11,0.07764063775539398,0.24763812124729156
12,0.07864426076412201,0.2420904040336609
13,0.0939210057258606,0.23537658154964447
14,0.09228644520044327,0.22818495333194733
15,0.09913793206214905,0.22101803123950958
16,0.07440946996212006,0.21291178464889526
17,0.08381542563438416,0.20411399006843567
18,0.08406391739845276,0.19547367095947266
19,0.07083028554916382,0.18716567754745483
20,0.08736494183540344,0.1799052357673645
21,0.09418030828237534,0.17364609241485596
22,0.07588890939950943,0.16702455282211304
23,0.061051368713378906,0.16047082841396332
24,0.07060365378856659,0.1546306163072586
25,0.07655736058950424,0.14916333556175232
26,0.0803414136171341,0.14659231901168823
27,0.05766674131155014,0.14435109496116638
28,0.068179652094841,0.14138782024383545
29,0.08542762696743011,0.13984832167625427
30,0.09481743723154068,0.13984563946723938
31,0.04982127994298935,0.14063680171966553
32,0.05483701825141907,0.14108261466026306
33,0.045345649123191833,0.14215087890625
34,0.06894471496343613,0.1434495598077774
35,0.06035850942134857,0.14435546100139618
36,0.050310924649238586,0.14547127485275269
37,0.07881716638803482,0.14664527773857117
38,0.05266895890235901,0.1469767987728119
39,0.04824095591902733,0.14702224731445312
40,0.0570015013217926,0.14702023565769196
41,0.04296073317527771,0.14638924598693848
42,0.049387991428375244,0.14473798871040344
43,0.053851645439863205,0.1430135816335678
44,0.056915007531642914,0.14052897691726685
45,0.04839994013309479,0.13765014708042145
46,0.04947083443403244,0.13390673696994781
47,0.046558208763599396,0.12978094816207886
48,0.04651978611946106,0.1255936622619629
49,0.044001854956150055,0.1229495257139206
50,0.04098554700613022,0.12095369398593903
51,0.053673818707466125,0.11934379488229752
52,0.06136365234851837,0.11943213641643524
53,0.04144905135035515,0.11988674104213715
